Customer Name,Order Date,Quantity,Sales
Sarah Brown,2015-10-31,0,0.0
Alex Avila,2015-03-31,0,0.0
Sarah Brown,2015-08-31,0,0.0
Sarah Brown,2015-06-30,0,0.0
Alex Avila,2015-06-30,0,0.0
Alex Avila,2015-04-30,0,0.0
Alex Avila,2015-05-31,0,0.0
Sarah Brown,2015-03-31,0,0.0
Sarah Brown,2015-02-28,0,0.0
Sarah Brown,2015-01-31,0,0.0
Sarah Brown,2014-12-31,0,0.0
Sarah Brown,2014-11-30,0,0.0
Sarah Brown,2014-10-31,0,0.0
Sarah Bern,2015-09-30,0,0.0
Sarah Bern,2015-08-31,0,0.0
Sarah Bern,2015-07-31,0,0.0
Sara Luxemburg,2016-03-31,0,0.0
Sara Luxemburg,2016-11-30,0,0.0
Sara Luxemburg,2016-10-31,0,0.0
Sara Luxemburg,2016-09-30,0,0.0
Sara Luxemburg,2016-08-31,0,0.0
Sara Luxemburg,2016-07-31,0,0.0
Sara Luxemburg,2016-06-30,0,0.0
Sara Luxemburg,2016-05-31,0,0.0
Sara Luxemburg,2016-04-30,0,0.0
Sara Luxemburg,2016-02-29,0,0.0
Sarah Bern,2015-06-30,0,0.0
Sara Luxemburg,2016-01-31,0,0.0
Sara Luxemburg,2015-12-31,0,0.0
Sara Luxemburg,2015-11-30,0,0.0
Sara Luxemburg,2015-10-31,0,0.0
Sara Luxemburg,2015-09-30,0,0.0
Sara Luxemburg,2015-08-31,0,0.0
Alex Avila,2015-12-31,0,0.0
Sara Luxemburg,2015-06-30,0,0.0
Sara Luxemburg,2017-01-31,0,0.0
Sara Luxemburg,2017-02-28,0,0.0
Sara Luxemburg,2017-03-31,0,0.0
Sara Luxemburg,2017-04-30,0,0.0
Sarah Bern,2015-05-31,0,0.0
Sarah Bern,2015-04-30,0,0.0
Sarah Bern,2015-03-31,0,0.0
Sarah Bern,2015-02-28,0,0.0
Sarah Bern,2015-01-31,0,0.0
Sarah Bern,2014-12-31,0,0.0
Sarah Bern,2014-11-30,0,0.0
Sarah Bern,2014-10-31,0,0.0
Sarah Bern,2014-09-30,0,0.0
Sarah Bern,2014-08-31,0,0.0
Sarah Bern,2014-07-31,0,0.0
Alex Avila,2015-09-30,0,0.0
Alex Avila,2015-11-30,0,0.0
Sara Luxemburg,2017-08-31,0,0.0
Sara Luxemburg,2017-07-31,0,0.0
Sara Luxemburg,2017-06-30,0,0.0
Sara Luxemburg,2017-05-31,0,0.0
Sarah Brown,2016-04-30,0,0.0
Sarah Brown,2016-06-30,0,0.0
Scot Coram,2016-11-30,0,0.0
Sarah Jordon,2015-09-30,0,0.0
Sarah Jordon,2016-05-31,0,0.0
Sarah Jordon,2016-04-30,0,0.0
Sarah Jordon,2016-03-31,0,0.0
Sarah Jordon,2016-02-29,0,0.0
Sarah Jordon,2016-01-31,0,0.0
Sarah Jordon,2015-12-31,0,0.0
Sarah Jordon,2015-11-30,0,0.0
Sarah Jordon,2015-10-31,0,0.0
Sarah Jordon,2015-08-31,0,0.0
Sarah Jordon,2016-07-31,0,0.0
Alex Avila,2014-04-30,0,0.0
Sarah Jordon,2015-06-30,0,0.0
Sarah Jordon,2015-05-31,0,0.0
Sarah Jordon,2015-04-30,0,0.0
Sarah Jordon,2015-03-31,0,0.0
Alex Avila,2014-05-31,0,0.0
Alex Avila,2014-06-30,0,0.0
Sarah Foster,2017-10-31,0,0.0
Sarah Jordon,2016-06-30,0,0.0
Sarah Jordon,2016-08-31,0,0.0
Sarah Brown,2016-07-31,0,0.0
Sarah Jordon,2017-09-30,0,0.0
Scot Coram,2016-10-31,0,0.0
Scot Coram,2016-09-30,0,0.0
Aleksandra Gannaway,2017-04-30,0,0.0
Aleksandra Gannaway,2017-05-31,0,0.0
Aleksandra Gannaway,2017-06-30,0,0.0
Aleksandra Gannaway,2017-07-31,0,0.0
Sarah Jordon,2017-11-30,0,0.0
Sarah Jordon,2017-10-31,0,0.0
Aleksandra Gannaway,2017-08-31,0,0.0
Sarah Jordon,2016-10-31,0,0.0
Sarah Jordon,2017-07-31,0,0.0
Sarah Jordon,2017-06-30,0,0.0
Sarah Jordon,2017-05-31,0,0.0
Sarah Jordon,2017-03-31,0,0.0
Sarah Jordon,2017-02-28,0,0.0
Sarah Jordon,2017-01-31,0,0.0
Sarah Jordon,2016-12-31,0,0.0
Sarah Jordon,2016-11-30,0,0.0
Sarah Foster,2017-09-30,0,0.0
Alex Avila,2014-07-31,0,0.0
Alex Avila,2014-08-31,0,0.0
Sarah Brown,2017-05-31,0,0.0
Sarah Foster,2015-06-30,0,0.0
Sarah Foster,2015-05-31,0,0.0
Sarah Foster,2015-04-30,0,0.0
Alex Avila,2014-12-31,0,0.0
Sarah Foster,2015-02-28,0,0.0
Sarah Foster,2015-01-31,0,0.0
Alex Avila,2015-01-31,0,0.0
Alex Avila,2015-02-28,0,0.0
Sarah Brown,2017-04-30,0,0.0
Sarah Foster,2017-06-30,0,0.0
Sarah Brown,2017-03-31,0,0.0
Sarah Brown,2017-02-28,0,0.0
Sarah Brown,2017-01-31,0,0.0
Sarah Brown,2016-12-31,0,0.0
Sarah Brown,2016-11-30,0,0.0
Sarah Brown,2016-10-31,0,0.0
Sarah Brown,2016-09-30,0,0.0
Sarah Brown,2016-08-31,0,0.0
Sarah Foster,2015-07-31,0,0.0
Sarah Foster,2015-08-31,0,0.0
Alex Avila,2014-11-30,0,0.0
Sarah Foster,2015-10-31,0,0.0
Sarah Foster,2017-05-31,0,0.0
Sarah Foster,2017-04-30,0,0.0
Sarah Foster,2017-03-31,0,0.0
Sarah Foster,2017-02-28,0,0.0
Sarah Foster,2017-01-31,0,0.0
Sarah Foster,2016-12-31,0,0.0
Sarah Foster,2016-10-31,0,0.0
Alex Avila,2014-10-31,0,0.0
Sarah Foster,2016-08-31,0,0.0
Sarah Foster,2016-07-31,0,0.0
Sarah Foster,2016-06-30,0,0.0
Sarah Foster,2016-05-31,0,0.0
Sarah Foster,2016-03-31,0,0.0
Sarah Foster,2016-02-29,0,0.0
Sarah Foster,2016-01-31,0,0.0
Sarah Foster,2015-12-31,0,0.0
Sarah Foster,2015-11-30,0,0.0
Linda Cazamias,2015-05-31,0,0.0
Arthur Gainer,2016-09-30,0,0.0
Linda Cazamias,2015-03-31,0,0.0
Dorris liebe,2017-01-31,0,0.0
Bradley Nguyen,2015-12-31,0,0.0
Bradley Nguyen,2016-01-31,0,0.0
Dorris liebe,2017-08-31,0,0.0
Dorris liebe,2017-07-31,0,0.0
Dorris liebe,2017-05-31,0,0.0
Dorris liebe,2017-04-30,0,0.0
Dorris liebe,2017-03-31,0,0.0
Dorris liebe,2017-02-28,0,0.0
Dorris liebe,2016-12-31,0,0.0
Doug Bickford,2014-11-30,0,0.0
Dorris liebe,2016-11-30,0,0.0
Dorris liebe,2016-10-31,0,0.0
Dorris liebe,2016-09-30,0,0.0
Dorris liebe,2016-08-31,0,0.0
Dorris liebe,2016-07-31,0,0.0
Dorris liebe,2016-06-30,0,0.0
Dorris liebe,2016-05-31,0,0.0
Bradley Nguyen,2016-02-29,0,0.0
Doug Bickford,2014-10-31,0,0.0
Doug Bickford,2014-12-31,0,0.0
Dorris liebe,2016-02-29,0,0.0
Doug Bickford,2015-11-30,0,0.0
Doug Bickford,2016-07-31,0,0.0
Doug Bickford,2016-06-30,0,0.0
Doug Bickford,2016-05-31,0,0.0
Doug Bickford,2016-04-30,0,0.0
Doug Bickford,2016-03-31,0,0.0
Doug Bickford,2016-02-29,0,0.0
Doug Bickford,2016-01-31,0,0.0
Doug Bickford,2015-12-31,0,0.0
Doug Bickford,2015-10-31,0,0.0
Doug Bickford,2015-01-31,0,0.0
Bradley Nguyen,2015-11-30,0,0.0
Doug Bickford,2015-08-31,0,0.0
Doug Bickford,2015-07-31,0,0.0
Doug Bickford,2015-06-30,0,0.0
Doug Bickford,2015-05-31,0,0.0
Doug Bickford,2015-04-30,0,0.0
Doug Bickford,2015-03-31,0,0.0
Doug Bickford,2015-02-28,0,0.0
Dorris liebe,2016-03-31,0,0.0
Dorris liebe,2016-01-31,0,0.0
Doug Bickford,2016-09-30,0,0.0
Bradley Nguyen,2016-10-31,0,0.0
Bradley Nguyen,2016-07-31,0,0.0
Dorothy Wardle,2017-03-31,0,0.0
Bradley Nguyen,2016-08-31,0,0.0
Dorothy Wardle,2017-01-31,0,0.0
Dorothy Wardle,2016-12-31,0,0.0
Dorothy Wardle,2016-11-30,0,0.0
Dorothy Wardle,2016-10-31,0,0.0
Bradley Nguyen,2016-09-30,0,0.0
Dorothy Wardle,2016-07-31,0,0.0
Bradley Nguyen,2016-04-30,0,0.0
Dorothy Wardle,2016-06-30,0,0.0
Dorothy Wardle,2016-05-31,0,0.0
Dorothy Wardle,2016-04-30,0,0.0
Dorothy Wardle,2016-03-31,0,0.0
Dorothy Wardle,2016-02-29,0,0.0
Dorothy Wardle,2016-01-31,0,0.0
Dorothy Wardle,2015-12-31,0,0.0
Dorothy Wardle,2015-11-30,0,0.0
Bradley Nguyen,2016-06-30,0,0.0
Dorris liebe,2014-04-30,0,0.0
Dorris liebe,2015-12-31,0,0.0
Dorris liebe,2015-03-31,0,0.0
Dorris liebe,2015-11-30,0,0.0
Dorris liebe,2015-10-31,0,0.0
Dorris liebe,2015-09-30,0,0.0
Dorris liebe,2015-08-31,0,0.0
Dorris liebe,2015-07-31,0,0.0
Dorris liebe,2015-06-30,0,0.0
Dorris liebe,2015-05-31,0,0.0
Dorris liebe,2015-04-30,0,0.0
Dorris liebe,2015-02-28,0,0.0
Dorris liebe,2014-05-31,0,0.0
Dorris liebe,2015-01-31,0,0.0
Dorris liebe,2014-12-31,0,0.0
Dorris liebe,2014-11-30,0,0.0
Dorris liebe,2014-10-31,0,0.0
Dorris liebe,2014-09-30,0,0.0
Dorris liebe,2014-08-31,0,0.0
Bradley Nguyen,2016-03-31,0,0.0
Dorris liebe,2014-06-30,0,0.0
Doug Bickford,2016-08-31,0,0.0
Bradley Nguyen,2015-10-31,0,0.0
Elizabeth Moffitt,2016-05-31,0,0.0
Doug O'Connell,2017-03-31,0,0.0
Bradley Nguyen,2014-11-30,0,0.0
Doug O'Connell,2017-10-31,0,0.0
Bradley Nguyen,2014-12-31,0,0.0
Bradley Nguyen,2015-01-31,0,0.0
Doug O'Connell,2017-07-31,0,0.0
Doug O'Connell,2017-06-30,0,0.0
Doug O'Connell,2017-05-31,0,0.0
Doug O'Connell,2017-04-30,0,0.0
Doug O'Connell,2017-02-28,0,0.0
Bradley Nguyen,2014-08-31,0,0.0
Doug O'Connell,2017-01-31,0,0.0
Doug O'Connell,2016-12-31,0,0.0
Doug O'Connell,2016-11-30,0,0.0
Doug O'Connell,2016-10-31,0,0.0
Doug O'Connell,2016-09-30,0,0.0
Doug O'Connell,2016-08-31,0,0.0
Doug O'Connell,2016-07-31,0,0.0
Doug O'Connell,2016-06-30,0,0.0
Bradley Nguyen,2014-10-31,0,0.0
Duane Benoit,2014-07-31,0,0.0
Doug O'Connell,2016-04-30,0,0.0
Duane Benoit,2015-06-30,0,0.0
Duane Benoit,2016-03-31,0,0.0
Duane Benoit,2016-02-29,0,0.0
Duane Benoit,2016-01-31,0,0.0
Duane Benoit,2015-12-31,0,0.0
Duane Benoit,2015-10-31,0,0.0
Duane Benoit,2015-09-30,0,0.0
Duane Benoit,2015-08-31,0,0.0
Duane Benoit,2015-07-31,0,0.0
Duane Benoit,2015-05-31,0,0.0
Duane Benoit,2014-08-31,0,0.0
Duane Benoit,2015-04-30,0,0.0
Duane Benoit,2015-03-31,0,0.0
Duane Benoit,2015-02-28,0,0.0
Duane Benoit,2015-01-31,0,0.0
Duane Benoit,2014-12-31,0,0.0
Duane Benoit,2014-11-30,0,0.0
Duane Benoit,2014-10-31,0,0.0
Duane Benoit,2014-09-30,0,0.0
Doug O'Connell,2016-05-31,0,0.0
Doug O'Connell,2016-03-31,0,0.0
Doug Bickford,2016-11-30,0,0.0
Bradley Nguyen,2015-07-31,0,0.0
Doug Jacobs,2016-05-31,0,0.0
Doug Jacobs,2016-04-30,0,0.0
Doug Jacobs,2016-03-31,0,0.0
Doug Jacobs,2016-02-29,0,0.0
Doug Jacobs,2016-01-31,0,0.0
Bradley Nguyen,2015-05-31,0,0.0
Bradley Nguyen,2015-06-30,0,0.0
Doug Bickford,2017-10-31,0,0.0
Doug Bickford,2017-08-31,0,0.0
Doug Jacobs,2016-07-31,0,0.0
Doug Bickford,2017-07-31,0,0.0
Doug Bickford,2017-06-30,0,0.0
Bradley Nguyen,2015-08-31,0,0.0
Doug Bickford,2017-04-30,0,0.0
Doug Bickford,2017-03-31,0,0.0
Doug Bickford,2017-02-28,0,0.0
Doug Bickford,2017-01-31,0,0.0
Bradley Nguyen,2015-09-30,0,0.0
Doug Jacobs,2016-06-30,0,0.0
Doug Jacobs,2016-08-31,0,0.0
Doug O'Connell,2016-02-29,0,0.0
Doug Jacobs,2017-07-31,0,0.0
Doug O'Connell,2016-01-31,0,0.0
Doug O'Connell,2015-12-31,0,0.0
Bradley Nguyen,2015-02-28,0,0.0
Bradley Nguyen,2015-03-31,0,0.0
Doug Jacobs,2017-11-30,0,0.0
Doug Jacobs,2017-10-31,0,0.0
Doug Jacobs,2017-09-30,0,0.0
Doug Jacobs,2017-08-31,0,0.0
Doug Jacobs,2017-06-30,0,0.0
Doug Jacobs,2016-09-30,0,0.0
Doug Jacobs,2017-05-31,0,0.0
Doug Jacobs,2017-04-30,0,0.0
Doug Jacobs,2017-03-31,0,0.0
Doug Jacobs,2017-02-28,0,0.0
Doug Jacobs,2017-01-31,0,0.0
Doug Jacobs,2016-12-31,0,0.0
Bradley Nguyen,2015-04-30,0,0.0
Doug Jacobs,2016-10-31,0,0.0
Dorothy Wardle,2015-10-31,0,0.0
Dorothy Wardle,2015-09-30,0,0.0
Dorothy Wardle,2015-08-31,0,0.0
Don Miller,2016-06-30,0,0.0
Don Weiss,2016-06-30,0,0.0
Don Weiss,2016-05-31,0,0.0
Bradley Talbott,2014-07-31,0,0.0
Don Weiss,2016-03-31,0,0.0
Bradley Talbott,2014-08-31,0,0.0
Bradley Talbott,2014-09-30,0,0.0
Don Miller,2016-08-31,0,0.0
Don Miller,2016-07-31,0,0.0
Don Miller,2016-05-31,0,0.0
Don Weiss,2016-08-31,0,0.0
Don Miller,2016-04-30,0,0.0
Don Miller,2016-03-31,0,0.0
Don Miller,2016-02-29,0,0.0
Don Miller,2016-01-31,0,0.0
Don Miller,2015-12-31,0,0.0
Don Miller,2015-11-30,0,0.0
Don Miller,2015-10-31,0,0.0
Bradley Talbott,2014-10-31,0,0.0
Don Weiss,2016-07-31,0,0.0
Don Weiss,2016-09-30,0,0.0
Don Miller,2015-07-31,0,0.0
Bradley Nguyen,2017-11-30,0,0.0
Dorothy Badders,2014-12-31,0,0.0
Dorothy Badders,2014-11-30,0,0.0
Bradley Nguyen,2017-08-31,0,0.0
Dorothy Badders,2014-08-31,0,0.0
Dorothy Badders,2014-07-31,0,0.0
Dorothy Badders,2014-06-30,0,0.0
Dorothy Badders,2014-05-31,0,0.0
Bradley Nguyen,2017-10-31,0,0.0
Don Weiss,2017-07-31,0,0.0
Don Weiss,2016-10-31,0,0.0
Don Weiss,2017-06-30,0,0.0
Don Weiss,2017-05-31,0,0.0
Don Weiss,2017-04-30,0,0.0
Bradley Talbott,2014-06-30,0,0.0
Don Weiss,2017-02-28,0,0.0
Don Weiss,2017-01-31,0,0.0
Don Weiss,2016-12-31,0,0.0
Don Weiss,2016-11-30,0,0.0
Don Miller,2015-08-31,0,0.0
Don Miller,2015-06-30,0,0.0
Dorothy Wardle,2015-07-31,0,0.0
Don Jones,2016-03-31,0,0.0
Don Jones,2016-11-30,0,0.0
Don Jones,2016-10-31,0,0.0
Don Jones,2016-09-30,0,0.0
Bradley Talbott,2015-06-30,0,0.0
Don Jones,2016-07-31,0,0.0
Don Jones,2016-06-30,0,0.0
Don Jones,2016-05-31,0,0.0
Don Jones,2016-04-30,0,0.0
Don Jones,2016-02-29,0,0.0
Don Jones,2017-01-31,0,0.0
Don Jones,2016-01-31,0,0.0
Don Jones,2015-12-31,0,0.0
Don Jones,2015-11-30,0,0.0
Don Jones,2015-10-31,0,0.0
Don Jones,2015-09-30,0,0.0
Don Jones,2015-08-31,0,0.0
Don Jones,2015-07-31,0,0.0
Don Jones,2015-06-30,0,0.0
Don Jones,2016-12-31,0,0.0
Bradley Talbott,2015-05-31,0,0.0
Don Miller,2015-05-31,0,0.0
Don Miller,2014-08-31,0,0.0
Don Miller,2015-04-30,0,0.0
Don Miller,2015-03-31,0,0.0
Don Miller,2015-02-28,0,0.0
Don Miller,2015-01-31,0,0.0
Don Miller,2014-12-31,0,0.0
Don Miller,2014-11-30,0,0.0
Don Miller,2014-10-31,0,0.0
Don Miller,2014-09-30,0,0.0
Bradley Talbott,2014-11-30,0,0.0
Don Jones,2017-03-31,0,0.0
Bradley Talbott,2015-01-31,0,0.0
Don Jones,2017-10-31,0,0.0
Bradley Talbott,2015-02-28,0,0.0
Don Jones,2017-08-31,0,0.0
Don Jones,2017-07-31,0,0.0
Don Jones,2017-06-30,0,0.0
Bradley Talbott,2015-03-31,0,0.0
Bradley Talbott,2015-04-30,0,0.0
Dorothy Badders,2015-01-31,0,0.0
Dorothy Badders,2015-02-28,0,0.0
Dorothy Badders,2015-03-31,0,0.0
Dorothy Dickinson,2016-02-29,0,0.0
Dorothy Dickinson,2016-11-30,0,0.0
Dorothy Dickinson,2016-10-31,0,0.0
Dorothy Dickinson,2016-09-30,0,0.0
Dorothy Dickinson,2016-07-31,0,0.0
Dorothy Dickinson,2016-06-30,0,0.0
Dorothy Dickinson,2016-05-31,0,0.0
Dorothy Dickinson,2016-04-30,0,0.0
Dorothy Dickinson,2016-03-31,0,0.0
Dorothy Dickinson,2016-01-31,0,0.0
Dorothy Dickinson,2017-01-31,0,0.0
Dorothy Dickinson,2015-12-31,0,0.0
Dorothy Dickinson,2015-11-30,0,0.0
Dorothy Dickinson,2015-10-31,0,0.0
Dorothy Dickinson,2015-09-30,0,0.0
Dorothy Dickinson,2015-08-31,0,0.0
Dorothy Dickinson,2015-07-31,0,0.0
Dorothy Dickinson,2015-06-30,0,0.0
Dorothy Dickinson,2015-05-31,0,0.0
Dorothy Dickinson,2016-12-31,0,0.0
Dorothy Dickinson,2017-02-28,0,0.0
Dorothy Badders,2015-04-30,0,0.0
Dorothy Wardle,2014-10-31,0,0.0
Bradley Nguyen,2016-11-30,0,0.0
Dorothy Wardle,2015-05-31,0,0.0
Dorothy Wardle,2015-04-30,0,0.0
Dorothy Wardle,2015-03-31,0,0.0
Dorothy Wardle,2015-02-28,0,0.0
Dorothy Wardle,2015-01-31,0,0.0
Dorothy Wardle,2014-12-31,0,0.0
Dorothy Wardle,2014-11-30,0,0.0
Dorothy Wardle,2014-09-30,0,0.0
Dorothy Dickinson,2017-03-31,0,0.0
Bradley Nguyen,2016-12-31,0,0.0
Bradley Nguyen,2017-01-31,0,0.0
Dorothy Dickinson,2017-10-31,0,0.0
Dorothy Dickinson,2017-09-30,0,0.0
Dorothy Dickinson,2017-08-31,0,0.0
Dorothy Dickinson,2017-06-30,0,0.0
Bradley Nguyen,2017-02-28,0,0.0
Dorothy Dickinson,2017-04-30,0,0.0
Dorothy Dickinson,2015-04-30,0,0.0
Dorothy Dickinson,2015-03-31,0,0.0
Dorothy Dickinson,2015-02-28,0,0.0
Dorothy Badders,2016-02-29,0,0.0
Dorothy Badders,2016-10-31,0,0.0
Dorothy Badders,2016-09-30,0,0.0
Dorothy Badders,2016-08-31,0,0.0
Dorothy Badders,2016-07-31,0,0.0
Dorothy Badders,2016-06-30,0,0.0
Dorothy Badders,2016-05-31,0,0.0
Dorothy Badders,2016-04-30,0,0.0
Dorothy Badders,2016-03-31,0,0.0
Dorothy Badders,2016-01-31,0,0.0
Dorothy Dickinson,2015-01-31,0,0.0
Dorothy Badders,2015-12-31,0,0.0
Dorothy Badders,2015-11-30,0,0.0
Dorothy Badders,2015-10-31,0,0.0
Dorothy Badders,2015-09-30,0,0.0
Dorothy Badders,2015-08-31,0,0.0
Dorothy Badders,2015-07-31,0,0.0
Dorothy Badders,2015-06-30,0,0.0
Dorothy Badders,2015-05-31,0,0.0
Dorothy Badders,2016-11-30,0,0.0
Dorothy Badders,2016-12-31,0,0.0
Dorothy Badders,2017-01-31,0,0.0
Dorothy Badders,2017-02-28,0,0.0
Bradley Nguyen,2017-03-31,0,0.0
Dorothy Dickinson,2014-11-30,0,0.0
Dorothy Dickinson,2014-10-31,0,0.0
Dorothy Dickinson,2014-09-30,0,0.0
Dorothy Dickinson,2014-08-31,0,0.0
Dorothy Dickinson,2014-07-31,0,0.0
Dorothy Dickinson,2014-06-30,0,0.0
Dorothy Dickinson,2014-05-31,0,0.0
Dorothy Dickinson,2014-04-30,0,0.0
Bradley Nguyen,2017-04-30,0,0.0
Bradley Nguyen,2017-05-31,0,0.0
Dorothy Badders,2017-08-31,0,0.0
Dorothy Badders,2017-07-31,0,0.0
Dorothy Badders,2017-06-30,0,0.0
Bradley Nguyen,2017-06-30,0,0.0
Dorothy Badders,2017-04-30,0,0.0
Bradley Nguyen,2017-07-31,0,0.0
Duane Benoit,2016-04-30,0,0.0
Duane Benoit,2016-05-31,0,0.0
Duane Benoit,2016-06-30,0,0.0
Brad Thomas,2016-01-31,0,0.0
Brad Norvell,2017-10-31,0,0.0
Brad Norvell,2017-11-30,0,0.0
Edward Hooks,2017-07-31,0,0.0
Edward Hooks,2017-06-30,0,0.0
Edward Hooks,2017-05-31,0,0.0
Edward Hooks,2017-04-30,0,0.0
Edward Hooks,2017-03-31,0,0.0
Edward Hooks,2017-02-28,0,0.0
Edward Hooks,2016-11-30,0,0.0
Edward Nazzal,2015-07-31,0,0.0
Brad Thomas,2016-02-29,0,0.0
Bradley Drucker,2014-03-31,0,0.0
Edward Hooks,2016-08-31,0,0.0
Edward Hooks,2016-07-31,0,0.0
Bradley Drucker,2014-04-30,0,0.0
Bradley Drucker,2014-05-31,0,0.0
Edward Hooks,2016-04-30,0,0.0
Bradley Drucker,2014-06-30,0,0.0
Edward Nazzal,2015-06-30,0,0.0
Edward Nazzal,2015-08-31,0,0.0
Edward Hooks,2016-01-31,0,0.0
Edward Nazzal,2016-07-31,0,0.0
Brad Norvell,2017-07-31,0,0.0
Edward Nazzal,2017-02-28,0,0.0
Edward Nazzal,2017-01-31,0,0.0
Edward Nazzal,2016-12-31,0,0.0
Edward Nazzal,2016-11-30,0,0.0
Edward Nazzal,2016-10-31,0,0.0
Brad Norvell,2017-08-31,0,0.0
Edward Nazzal,2016-08-31,0,0.0
Brad Norvell,2017-09-30,0,0.0
Edward Nazzal,2015-09-30,0,0.0
Edward Nazzal,2016-05-31,0,0.0
Edward Nazzal,2016-04-30,0,0.0
Edward Nazzal,2016-03-31,0,0.0
Edward Nazzal,2016-02-29,0,0.0
Edward Nazzal,2016-01-31,0,0.0
Edward Nazzal,2015-12-31,0,0.0
Edward Nazzal,2015-11-30,0,0.0
Edward Nazzal,2015-10-31,0,0.0
Edward Hooks,2016-02-29,0,0.0
Edward Hooks,2015-12-31,0,0.0
Edward Becker,2016-01-31,0,0.0
Edward Becker,2016-12-31,0,0.0
Edward Becker,2017-08-31,0,0.0
Edward Becker,2017-07-31,0,0.0
Edward Becker,2017-06-30,0,0.0
Edward Becker,2017-05-31,0,0.0
Bradley Drucker,2014-12-31,0,0.0
Edward Becker,2017-03-31,0,0.0
Edward Becker,2017-02-28,0,0.0
Edward Becker,2017-01-31,0,0.0
Bradley Drucker,2015-01-31,0,0.0
Edward Becker,2017-10-31,0,0.0
Edward Becker,2016-10-31,0,0.0
Bradley Drucker,2015-02-28,0,0.0
Bradley Drucker,2015-03-31,0,0.0
Edward Becker,2016-07-31,0,0.0
Edward Becker,2016-06-30,0,0.0
Bradley Drucker,2015-04-30,0,0.0
Bradley Drucker,2015-05-31,0,0.0
Edward Becker,2016-03-31,0,0.0
Edward Becker,2017-09-30,0,0.0
Bradley Drucker,2014-11-30,0,0.0
Edward Hooks,2015-11-30,0,0.0
Edward Hooks,2015-02-28,0,0.0
Edward Hooks,2015-10-31,0,0.0
Bradley Drucker,2014-07-31,0,0.0
Edward Hooks,2015-08-31,0,0.0
Edward Hooks,2015-07-31,0,0.0
Edward Hooks,2015-06-30,0,0.0
Edward Hooks,2015-05-31,0,0.0
Edward Hooks,2015-04-30,0,0.0
Edward Hooks,2015-03-31,0,0.0
Edward Hooks,2015-01-31,0,0.0
Bradley Drucker,2014-09-30,0,0.0
Edward Hooks,2014-12-31,0,0.0
Edward Hooks,2014-11-30,0,0.0
Bradley Drucker,2014-08-31,0,0.0
Edward Hooks,2014-09-30,0,0.0
Edward Hooks,2014-08-31,0,0.0
Edward Hooks,2014-07-31,0,0.0
Edward Hooks,2014-06-30,0,0.0
Edward Hooks,2014-05-31,0,0.0
Brad Norvell,2017-06-30,0,0.0
Eileen Kiefer,2014-04-30,0,0.0
Eileen Kiefer,2014-05-31,0,0.0
Eleni McCrary,2016-06-30,0,0.0
Eleni McCrary,2017-02-28,0,0.0
Eleni McCrary,2017-01-31,0,0.0
Eleni McCrary,2016-12-31,0,0.0
Eleni McCrary,2016-11-30,0,0.0
Eleni McCrary,2016-10-31,0,0.0
Eleni McCrary,2016-09-30,0,0.0
Eleni McCrary,2016-08-31,0,0.0
Eleni McCrary,2016-07-31,0,0.0
Eleni McCrary,2016-05-31,0,0.0
Eleni McCrary,2017-04-30,0,0.0
Eleni McCrary,2016-04-30,0,0.0
Brad Norvell,2016-11-30,0,0.0
Eleni McCrary,2016-02-29,0,0.0
Eleni McCrary,2016-01-31,0,0.0
Eleni McCrary,2015-12-31,0,0.0
Eleni McCrary,2015-11-30,0,0.0
Eleni McCrary,2015-10-31,0,0.0
Eleni McCrary,2015-09-30,0,0.0
Eleni McCrary,2017-03-31,0,0.0
Eleni McCrary,2017-05-31,0,0.0
Eileen Kiefer,2014-06-30,0,0.0
Elizabeth Moffitt,2015-07-31,0,0.0
Elizabeth Moffitt,2016-03-31,0,0.0
Elizabeth Moffitt,2016-02-29,0,0.0
Elizabeth Moffitt,2016-01-31,0,0.0
Elizabeth Moffitt,2015-12-31,0,0.0
Elizabeth Moffitt,2015-11-30,0,0.0
Elizabeth Moffitt,2015-10-31,0,0.0
Elizabeth Moffitt,2015-09-30,0,0.0
Elizabeth Moffitt,2015-08-31,0,0.0
Elizabeth Moffitt,2015-06-30,0,0.0
Eleni McCrary,2017-06-30,0,0.0
Brad Norvell,2016-07-31,0,0.0
Elizabeth Moffitt,2015-04-30,0,0.0
Elizabeth Moffitt,2015-03-31,0,0.0
Elizabeth Moffitt,2015-02-28,0,0.0
Brad Norvell,2016-08-31,0,0.0
Brad Norvell,2016-09-30,0,0.0
Brad Norvell,2016-10-31,0,0.0
Eleni McCrary,2017-07-31,0,0.0
Brad Norvell,2016-12-31,0,0.0
Brad Norvell,2017-01-31,0,0.0
Brad Norvell,2017-02-28,0,0.0
Eileen Kiefer,2015-04-30,0,0.0
Brad Norvell,2017-04-30,0,0.0
Brad Norvell,2017-05-31,0,0.0
Eileen Kiefer,2015-10-31,0,0.0
Eileen Kiefer,2015-09-30,0,0.0
Eileen Kiefer,2015-08-31,0,0.0
Eileen Kiefer,2015-07-31,0,0.0
Eileen Kiefer,2015-06-30,0,0.0
Eileen Kiefer,2015-05-31,0,0.0
Eileen Kiefer,2015-03-31,0,0.0
Eileen Kiefer,2017-10-31,0,0.0
Eileen Kiefer,2015-02-28,0,0.0
Eileen Kiefer,2015-01-31,0,0.0
Eileen Kiefer,2014-12-31,0,0.0
Eileen Kiefer,2014-11-30,0,0.0
